,formatted_address,name,place_id,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,opening_hours.open_now,permanently_closed,0,1,2,store_name
160,"Schützenstrasse 40, 8245 Feuerthalen, Switzerland",Coop Feuerthalen,ChIJSURXfeaBmkcRPSjM4uIUcOA,4.7,20.0,47.6905503,8.648743699999999,True,,Schützenstrasse 40, 8245 Feuerthalen, Switzerland,coop
163,"Bahnhofstrasse 56/58, 8200 Schaffhausen, Switzerland",Migros Supermarkt,ChIJQ47j22Z_kEcRXUwFnCg4QI8,4.3,524.0,47.6987877,8.6340494,True,,Bahnhofstrasse 56/58, 8200 Schaffhausen, Switzerland,migro
166,"Poststrasse 30, 8462 Rheinau, Switzerland",Volg Rheinau,ChIJlV_iRIt4kEcRcwRBGCXUt3A,4.2,61.0,47.64317639999999,8.600774399999999,True,,Poststrasse 30, 8462 Rheinau, Switzerland,volg
171,"Hauptstrasse 42, 1714 Heitenried, Switzerland",Volg,ChIJrWWdi31BjkcRx3tw-q8J900,4.7,53.0,46.8258896,7.3007784,True,,Hauptstrasse 42, 1714 Heitenried, Switzerland,volg
173,"Schützenstrasse 30, 8245 Feuerthalen, Switzerland",Coop Supermarkt Feuerthalen Rhymarkt,ChIJ2wmzkeaBmkcRkMYKJwvUPjw,4.5,949.0,47.6906462,8.646801199999999,True,,Schützenstrasse 30, 8245 Feuerthalen, Switzerland,coop
174,"Fronwagpl. 1, 8201 Schaffhausen, Switzerland",Coop Supermarkt Schaffhausen Fronwagplatz,ChIJrx7HUGd_kEcR3u5vLjoYip4,4.1,256.0,47.69634749999999,8.633765,True,,Fronwagpl. 1, 8201 Schaffhausen, Switzerland,coop
175,"Hauptstrasse 29, 8246 Feuerthalen, Switzerland",Coop Pronto Shop mit Tankstelle Langwiesen,ChIJCRwgq5KBmkcRvM4vFsnKQn4,4.4,176.0,47.6842878,8.6602858,True,,Hauptstrasse 29, 8246 Feuerthalen, Switzerland,coop
177,"Freier Pl. 2, 8200 Schaffhausen, Switzerland",SPAR Supermarkt Schaffhausen,ChIJc8Tb_9-BmkcRU0dgSnMvZ3A,4.2,141.0,47.695515,8.640286,True,,Freier Pl. 2, 8200 Schaffhausen, Switzerland,spar
178,"Bahnhofstrasse 29, 8200 Schaffhausen, Switzerland",Coop Pronto Shop Schaffhausen Bahnhof,ChIJdefwGmd_kEcR_I1n2Ga_Zc4,4.3,111.0,47.69814150000001,8.632686,True,,Bahnhofstrasse 29, 8200 Schaffhausen, Switzerland,coop
179,"Schwertstrasse 4, 8200 Schaffhausen, Switzerland",migrolino fresh Schaffhausen,ChIJA6JLFWd_kEcRIRQO86nQ2ZM,4.5,52.0,47.6973126,8.6329139,True,,Schwertstrasse 4, 8200 Schaffhausen, Switzerland,migro
181,"Dürstlingweg 2, 8203 Schaffhausen, Switzerland",Migros Supermarkt,ChIJaVLHVsOBmkcRjCMbvLjR1Zc,4.4,203.0,47.6991032,8.654574799999999,True,,Dürstlingweg 2, 8203 Schaffhausen, Switzerland,migro
182,"In Gruben 1, 8200 Schaffhausen, Switzerland",Coop Supermarkt Schaffhausen Gruben,ChIJEQrnUtiBmkcRE9aikbPizYc,4.2,289.0,47.7027412,8.6459231,True,,In Gruben 1, 8200 Schaffhausen, Switzerland,coop
183,"Mühlenstrasse 96, 8200 Schaffhausen, Switzerland",migrolino Schaffhausen Rheinfall,ChIJa94On0N_kEcRvpeQS9H8Cvk,4.4,36.0,47.6927748,8.6233807,True,,Mühlenstrasse 96, 8200 Schaffhausen, Switzerland,migro
185,"Rietstrasse 169, 8200 Schaffhausen, Switzerland",Coop Supermarkt Schaffhausen Riet,ChIJX7NrDhN_kEcRi2PvJFX4YKQ,4.1,147.0,47.703973,8.6155466,True,,Rietstrasse 169, 8200 Schaffhausen, Switzerland,coop
187,"Alpenstrasse 134 Buchthalen, 8200 Schaffhausen, Switzerland",Denner Discount,ChIJpanZZ8OBmkcR1GzMQvEQzWU,4.3,124.0,47.698722,8.65512,True,,Alpenstrasse 134 Buchthalen, 8200 Schaffhausen, Switzerland,denner
188,"Poststrasse 9, 8212 Neuhausen am Rheinfall, Switzerland",Coop Supermarkt Neuhausen Posthof,ChIJKZpgkE5_kEcREbHzNGlsgxg,4.3,336.0,47.6826987,8.6198144,True,,Poststrasse 9, 8212 Neuhausen am Rheinfall, Switzerland,coop
189,"Grubenstrasse 80, 8200 Schaffhausen, Switzerland",migrolino Schaffhausen Grubenstrasse,ChIJ0SfoVNiBmkcRbz0YDd0IJ7c,4.1,29.0,47.7030853,8.6454819,True,,Grubenstrasse 80, 8200 Schaffhausen, Switzerland,migro
190,"Schaffhauserstrasse 38, 8212 Neuhausen am Rheinfall, Switzerland",migrolino Neuhausen Rheinfall,ChIJO0f8c09_kEcR1nesjKoQbSE,4.3,59.0,47.68611569999999,8.6214897,True,,Schaffhauserstrasse 38, 8212 Neuhausen am Rheinfall, Switzerland,migro
192,"Dorfstrasse 1, 8197 Rafz, Switzerland",Volg Rafz,ChIJadCMQuZ5kEcRlMSlbbmuFzg,4.4,146.0,47.6123315,8.5368551,True,,Dorfstrasse 1, 8197 Rafz, Switzerland,volg
194,"Industriestrasse 4, 8424 Embrach, Switzerland",ALDI SUISSE,ChIJJYCjOwaemkcRJP39a21itG0,4.1,582.0,47.5164998,8.594326299999999,True,,Industriestrasse 4, 8424 Embrach, Switzerland,aldi
195,"Schaffhauserstrasse 39, 8193 Eglisau, Switzerland",migrolino Eglisau,ChIJPSOMLDF3kEcR3XUwsuQU9Hs,4.3,122.0,47.5807555,8.516040499999999,True,,Schaffhauserstrasse 39, 8193 Eglisau, Switzerland,migro
196,"Wehntalerstrasse 46, 8181 Höri, Switzerland",Volg Höri,ChIJKS0V4D90kEcRri8J8t5l4dA,4.1,84.0,47.5084822,8.5100838,True,,Wehntalerstrasse 46, 8181 Höri, Switzerland,volg
197,"Hochstrasse 122, 8200 Schaffhausen, Switzerland",SPAR express Schaffhausen-Hochstr.,ChIJTQcznXx_kEcRWa0Tc63_a1Y,4.2,57.0,47.7073017,8.6376663,True,,Hochstrasse 122, 8200 Schaffhausen, Switzerland,spar
199,"Vordergasse 69, 8200 Schaffhausen, Switzerland",Coop City Schaffhausen,ChIJl5gKrGB_kEcRAPHfwFty-Mk,4.2,282.0,47.6962488,8.634637,True,,Vordergasse 69, 8200 Schaffhausen, Switzerland,coop
200,"Vorstadt 46, 8200 Schaffhausen, Switzerland",Denner Express,ChIJg04Z02Z_kEcRfsDJMbJUPak,4.1,140.0,47.69889939999999,8.6349167,True,,Vorstadt 46, 8200 Schaffhausen, Switzerland,denner
201,"Poststrasse 18, 8212 Neuhausen am Rheinfall, Switzerland",Denner Discount,ChIJ195TvE5_kEcRkkaOZjIdxao,4.1,215.0,47.683002,8.619211,True,,Poststrasse 18, 8212 Neuhausen am Rheinfall, Switzerland,denner
206,"Breitestrasse 35, 8472 Seuzach, Switzerland",Volg Seuzach,ChIJy9GfibObmkcRHngjxFwe9pQ,4.4,74.0,47.534909,8.734342999999999,True,,Breitestrasse 35, 8472 Seuzach, Switzerland,volg
207,"Lindenplatz 1, 8408 Winterthur, Switzerland",Migros Supermarkt,ChIJu1rzgVeZmkcRQJs-nnxbvvY,4.0,172.0,47.51071,8.6938857,True,,Lindenplatz 1, 8408 Winterthur, Switzerland,migro
208,"Wülflingerstrasse 271, 8408 Winterthur, Switzerland",Coop Supermarkt Winterthur Wülflingen,ChIJLSLQCFeZmkcRHGtQtw2QeN0,4.3,557.0,47.510287,8.6917027,True,,Wülflingerstrasse 271, 8408 Winterthur, Switzerland,coop
209,"u. Vogelsangstrasse 4, 8400 Winterthur, Switzerland",foodcoop winterthur,ChIJMXaQ6HaZmkcRgz2bdryBLIE,5.0,1.0,47.4979011,8.7225814,True,,u. Vogelsangstrasse 4, 8400 Winterthur, Switzerland,coop
210,"Bahnhofpl. 9, 8400 Winterthur, Switzerland",Coop to go Unterführung Nord,ChIJs0NE0y2ZmkcRrlc9v59p2FY,2.0,3.0,47.5008321,8.7242771,True,,Bahnhofpl. 9, 8400 Winterthur, Switzerland,coop
211,"Bahnhofpl. 3, 8400 Winterthur, Switzerland",Coop Supermarkt City Winterthur Food,ChIJ65e6LzmZmkcR13w6xzK2uX8,1.7,3.0,47.4993784,8.7235009,True,,Bahnhofpl. 3, 8400 Winterthur, Switzerland,coop
213,"Wülflingerstrasse 393A, 8408 Winterthur, Switzerland",Migrolino Winterthur Wülflingen,ChIJAb7RTACcmkcR1henexpPchM,4.2,48.0,47.51578019999999,8.6800617,True,,Wülflingerstrasse 393A, 8408 Winterthur, Switzerland,migro
215,"Diessenhoferstrasse 4, 8466 Trüllikon, Switzerland",Volg Trüllikon,ChIJJ99byaODmkcRbZFz6CsB4rA,4.6,52.0,47.6378658,8.6931946,True,,Diessenhoferstrasse 4, 8466 Trüllikon, Switzerland,volg
217,"Oberdorfstrasse 1, 8478 Thalheim an der Thur, Switzerland",Volg Thalheim,ChIJLyVihNeamkcRMYz3run1mTc,4.2,35.0,47.578193,8.754384,True,,Oberdorfstrasse 1, 8478 Thalheim an der Thur, Switzerland,volg
218,"Klettgauerstrasse 45, 8212 Neuhausen am Rheinfall, Switzerland",SPAR express Neuhausen,ChIJ49xfITZ_kEcR9rfQ4wPUSvs,4.4,44.0,47.6841735,8.6120505,True,,Klettgauerstrasse 45, 8212 Neuhausen am Rheinfall, Switzerland,spar
221,"Zur Stahlgiesserei 14a, 8200 Schaffhausen, Switzerland",SPAR Supermarkt SH Stahlgiesserei,ChIJ9fLjFKB_kEcRErgaGZg6tB0,4.9,8.0,47.7050698,8.630932,True,,Zur Stahlgiesserei 14a, 8200 Schaffhausen, Switzerland,spar
225,"Frauenfelderstrasse 67, 8252 Schlatt, Switzerland",Volg Schlatt,ChIJ0x0nQ92DmkcR_rnv_rLJvDA,4.5,62.0,47.6619789,8.703016900000001,True,,Frauenfelderstrasse 67, 8252 Schlatt, Switzerland,volg
229,"Dorfstrasse 58, 8468 Waltalingen, Switzerland",Volg & Postagentur Guntalingen,ChIJ89bSZ62FmkcRwAU9Ade-qHI,4.9,16.0,47.6353369,8.7712114,True,,Dorfstrasse 58, 8468 Waltalingen, Switzerland,volg
230,"Kellhofstrasse 1A, 8476 Unterstammheim, Switzerland",Volg Unterstammheim,ChIJTXNhp76FmkcRhHdduIEqEkY,4.4,40.0,47.6394338,8.7901932,True,,Kellhofstrasse 1A, 8476 Unterstammheim, Switzerland,volg
232,"Breite 524, 5112 Thalheim, Switzerland",Volg Laden Thalheim,ChIJh58hS94-kEcRVCe3RWuaQNk,4.8,18.0,47.4381811,8.103842199999999,True,,Breite 524, 5112 Thalheim, Switzerland,volg
233,"Guggenbühlstrasse 6, 8404 Winterthur, Switzerland",ALDI SUISSE,ChIJe91O40SbmkcRYtiwjF2JDHg,4.3,18.0,47.5109807,8.7592526,True,,Guggenbühlstrasse 6, 8404 Winterthur, Switzerland,aldi
235,"Sulzerallee 54, 8404 Winterthur, Switzerland",Migros-Supermarkt - teo Neuhegi,ChIJx1N56eqZmkcRKiBtwcvz_y8,5.0,20.0,47.5021268,8.7632312,True,,Sulzerallee 54, 8404 Winterthur, Switzerland,migro
238,"Sulz CH, Stationsstrasse 32, 8545 Rickenbach, Switzerland",Volg Sulz,ChIJ803vSH-amkcRD1ZZc6SEffQ,4.6,152.0,47.5408284,8.7880361,True,,Sulz CH, Stationsstrasse 32, 8545 Rickenbach,volg
240,"Hauptstrasse 13, 8526 Oberneunforn, Switzerland",Volg Laden Oberneunforn,ChIJrQN7CyKFmkcRIpwIA3dtPpY,4.3,25.0,47.6061963,8.767927300000002,True,,Hauptstrasse 13, 8526 Oberneunforn, Switzerland,volg
241,"Kaltenbacherstrasse 32, 8260 Stein am Rhein, Switzerland",Coop Supermarkt Stein am Rhein,ChIJLQbylDaPmkcRFJnrjktiN-I,4.2,306.0,47.6530618,8.853229899999999,True,,Kaltenbacherstrasse 32, 8260 Stein am Rhein, Switzerland,coop
242,"Platanenweg 2, 8548 Ellikon an der Thur, Switzerland",Volg,ChIJI80Adz-QmkcRDeRI8uON-Ys,4.5,35.0,47.5632453,8.8241516,True,,Platanenweg 2, 8548 Ellikon an der Thur, Switzerland,volg
243,"Schwarzhorngass 3, 8260 Stein am Rhein, Switzerland",Volg,ChIJ53WWyMyImkcRRDMIRoP5Hhw,3.8,18.0,47.6594353,8.8587065,True,,Schwarzhorngass 3, 8260 Stein am Rhein, Switzerland,volg
244,"Hauptstrasse 29, 8546 Gachnang, Switzerland",Volg,ChIJQ8ZEZKuRmkcRt6CYyXqCpnQ,4.3,71.0,47.5457895,8.842143,True,,Hauptstrasse 29, 8546 Gachnang, Switzerland,volg
246,"Landstrasse 1, 8471 Oberwil (Dägerlen, Switzerland",Bege-Spargeln Hofladen,ChIJlSzA1mWbmkcRRrIeFLoA56g,5.0,1.0,47.5719834,8.7165533,,,Landstrasse 1, 8471 Oberwil (Dägerlen, Switzerland,spar
248,"Grabenstrasse 6, 8184 Bachenbülach, Switzerland",Coop Supermarkt Bachenbülach Provisorium,ChIJUU0mqH11kEcRg9rM05fq3ww,4.3,1009.0,47.5058927,8.541820099999999,True,,Grabenstrasse 6, 8184 Bachenbülach, Switzerland,coop
249,"Grabenstrasse 5, 8184 Bachenbülach, Switzerland",ALDI SUISSE,ChIJwwkq68l1kEcRQB5lxBZHhRc,4.1,404.0,47.5053705,8.5404533,True,,Grabenstrasse 5, 8184 Bachenbülach, Switzerland,aldi
250,"Feldstrasse 89, 8180 Bülach, Switzerland",Lidl Schweiz,ChIJg3rZ9st1kEcRV3c2JEyny8k,4.1,243.0,47.50932,8.54092,True,,Feldstrasse 89, 8180 Bülach, Switzerland,lidl
251,"Feldstrasse 85, 8180 Bülach, Switzerland",Migros Supermarkt,ChIJg3rZ9st1kEcRl5-ib415Q4E,4.3,648.0,47.5094771,8.5400268,True,,Feldstrasse 85, 8180 Bülach, Switzerland,migro
252,"Zürichstrasse 57, 8180 Bülach, Switzerland",migrolino Bülach,ChIJ_znT_c51kEcR6TvJeX2QxC0,4.2,164.0,47.5114707,8.5443906,True,,Zürichstrasse 57, 8180 Bülach, Switzerland,migro
254,"Feldstrasse 85 Center Bülach Süd, 8180 Bülach, Switzerland",Denner Discount,ChIJPZajjMt1kEcR_bb8hl9vmXY,3.8,33.0,47.50962149999999,8.539253,True,,Feldstrasse 85 Center Bülach Süd, 8180 Bülach, Switzerland,denner
255,"Marktgasse 24, 8180 Bülach, Switzerland",Volg Bülach Marktgasse,ChIJGxhJrtN1kEcRpixl77QBaUo,4.5,83.0,47.5176547,8.5408769,True,,Marktgasse 24, 8180 Bülach, Switzerland,volg
259,"Sonnenhof, Bahnhofstrasse 28 Einkaufszentrum, Bahnhofstrasse 28, 8180 Bülach, Switzerland",Denner Discount,ChIJL1HalNR1kEcRlk2meZgke9s,4.0,105.0,47.5210629,8.540381,True,,Sonnenhof, Bahnhofstrasse 28 Einkaufszentrum, Bahnhofstrasse 28,denner
260,"Breitistrasse 32, 8303 Bassersdorf, Switzerland",Coop Supermarkt Bassersdorf,ChIJTf5GnmSfmkcREROtuUgRo2s,4.0,291.0,47.44264949999999,8.6309054,True,,Breitistrasse 32, 8303 Bassersdorf, Switzerland,coop
261,"Baltenswilerstrasse 5, 8303 Bassersdorf, Switzerland",Migros Supermarkt,ChIJHYcv3GOfmkcRqbqL3O0XZyI,4.3,397.0,47.44250539999999,8.6293878,True,,Baltenswilerstrasse 5, 8303 Bassersdorf, Switzerland,migro
262,"Klotenerstrasse 26, 8303 Bassersdorf, Switzerland",Denner Discount,ChIJvbDmnmSfmkcRkx5atI0zxEc,4.2,212.0,47.4442234,8.6264752,True,,Klotenerstrasse 26, 8303 Bassersdorf, Switzerland,denner
266,"Lindauerstrasse 2, 8309 Nürensdorf, Switzerland",Volg Nürensdorf,ChIJUycSulqfmkcRDWzeiITOT4A,4.1,113.0,47.44662140000001,8.6490647,True,,Lindauerstrasse 2, 8309 Nürensdorf, Switzerland,volg
269,"Brüttenerstrasse 1, 8309 Nürensdorf, Switzerland",Volg Oberwil,ChIJf6Vi8xafmkcRyXwAT-pMu3A,4.0,32.0,47.4641773,8.6397522,True,,Brüttenerstrasse 1, 8309 Nürensdorf, Switzerland,volg
270,"Breitistrasse 24, 8302 Kloten, Switzerland",SPAR Supermarkt Kloten Breitistrasse,ChIJsVz18fOfmkcRlWEnYU2VWY0,4.1,260.0,47.447722,8.584222,True,,Breitistrasse 24, 8302 Kloten, Switzerland,spar
271,"Schaffhauserstrasse 134, 8152 Opfikon, Switzerland",ALDI,ChIJUcTRZQOgmkcRB-q2a1RQAyU,4.3,623.0,47.4388341,8.572387899999999,True,,Schaffhauserstrasse 134, 8152 Opfikon, Switzerland,aldi
272,"Schaffhauserstrasse 124, 8152 Opfikon, Switzerland",Coop Supermarkt Glattbrugg,ChIJMbmY4gWgmkcRpormKuSjyTs,4.2,338.0,47.434406,8.5669088,True,,Schaffhauserstrasse 124, 8152 Opfikon, Switzerland,coop
273,"Schaffhauserstrasse 165, 8302 Kloten, Switzerland",Lidl,ChIJUcR7g--fmkcR-eAZgZ5IL-w,4.1,828.0,47.45470330000001,8.579192899999999,True,,Schaffhauserstrasse 165, 8302 Kloten, Switzerland,lidl
274,"Märtpl. 5, 8307 Illnau-Effretikon, Switzerland",Denner Discount,ChIJn2tC6nOimkcReDmWMpDhm_I,4.1,69.0,47.42833479999999,8.6856419,True,,Märtpl. 5, 8307 Illnau-Effretikon, Switzerland,denner
275,"Schaffhauserstrasse 146, 8302 Kloten, Switzerland",Coop Supermarkt Kloten Center,ChIJr_ZCxe-fmkcRh37iFVYQej8,3.9,200.0,47.45316160000001,8.5810155,True,,Schaffhauserstrasse 146, 8302 Kloten, Switzerland,coop
276,"Schaffhauserstrasse 60, 8302 Kloten, Switzerland",SPAR Supermarkt Kloten Bramen,ChIJYfYDtfefmkcRP2WE2f8fIDs,4.0,149.0,47.44412,8.578883,True,,Schaffhauserstrasse 60, 8302 Kloten, Switzerland,spar
277,"Riedenerstrasse 81, 8304 Wallisellen, Switzerland",Volg Rieden,ChIJdToxekmgmkcRhZGz5Nd1QG8,3.9,51.0,47.4187713,8.5981279,True,,Riedenerstrasse 81, 8304 Wallisellen, Switzerland,volg
278,"Schaffhauserstrasse 126, 8302 Kloten, Switzerland",Denner Express,ChIJS0itufGfmkcRc642Wj35x_4,4.4,106.0,47.451131,8.5818313,True,,Schaffhauserstrasse 126, 8302 Kloten, Switzerland,denner
279,"Glasistrasse 4, 8180 Bülach, Switzerland",Denner Discount,ChIJqS-nSmZ3kEcREVVraTDJYbU,5.0,2.0,47.526311,8.535416699999999,True,,Glasistrasse 4, 8180 Bülach, Switzerland,denner
284,"Bahnhofstrasse 41, 8305 Dietlikon, Switzerland",Coop Supermarkt Dietlikon Bahnhofstrasse,ChIJOVja0cehmkcRJuFjqwDQZSc,4.2,161.0,47.421899,8.6186747,True,,Bahnhofstrasse 41, 8305 Dietlikon, Switzerland,coop
285,"Industriestrasse 28, 8305 Dietlikon, Switzerland",Coop Supermarkt Dietlikon Center,ChIJZ5SDq7uhmkcRUtEuYbTkGEQ,4.4,1580.0,47.4132653,8.6189685,True,,Industriestrasse 28, 8305 Dietlikon, Switzerland,coop
286,"Bahnhofstrasse 42, 8305 Dietlikon, Switzerland",SPAR Supermarkt Dietlikon,ChIJJc3UKcahmkcRwjCGcQV3GGs,4.3,89.0,47.42318119999999,8.6186765,True,,Bahnhofstrasse 42, 8305 Dietlikon, Switzerland,spar
287,"Industriestrasse 31, 8305 Dietlikon, Switzerland",ALDI,ChIJD8TXkrqhmkcRBlobz2Vpk3s,4.1,376.0,47.4122774,8.619218199999999,True,,Industriestrasse 31, 8305 Dietlikon, Switzerland,aldi
288,"Pappelstrasse 2, 8305 Dietlikon, Switzerland",Migros Supermarkt,ChIJJSTqmbihmkcRflU3ZYYo39A,4.2,211.0,47.419151,8.621642,True,,Pappelstrasse 2, 8305 Dietlikon, Switzerland,migro
289,"Neue Winterthurerstrasse 15, 8305 Dietlikon, Switzerland",migrolino Dietlikon,ChIJp6iB37uhmkcRhGVvOdlzkkI,4.2,5.0,47.4148809,8.6201732,True,,Neue Winterthurerstrasse 15, 8305 Dietlikon, Switzerland,migro
291,"Neue Winterthurerstrasse 2, 8304 Wallisellen, Switzerland",Lidl,ChIJK6o9b7ChmkcRPkyS4i6sGk0,4.1,680.0,47.41237719999999,8.613654499999999,True,,Neue Winterthurerstrasse 2, 8304 Wallisellen, Switzerland,lidl
292,"Erlenweg 1, 8305 Dietlikon, Switzerland",Coop Pronto Shop mit Tankstelle Dietlikon,ChIJV-l1YLqhmkcRj0Q2GJoMDlg,4.3,150.0,47.4128213,8.616909399999999,True,,Erlenweg 1, 8305 Dietlikon, Switzerland,coop
296,"Bahnhofpl. 2, 8304 Wallisellen, Switzerland",Coop Supermarkt Wallisellen Bahnhofplatz,ChIJyU1Gvk-gmkcRWl0AbaYLbV4,4.1,594.0,47.4130775,8.592942599999999,True,,Bahnhofpl. 2, 8304 Wallisellen, Switzerland,coop
297,"Bahnhofstrasse 30, 8304 Wallisellen, Switzerland",Migros Supermarkt,ChIJqz16kk-gmkcROqUWxEBuX_w,4.0,208.0,47.4135911,8.5918598,True,,Bahnhofstrasse 30, 8304 Wallisellen, Switzerland,migro
298,"Neue Winterthurerstrasse 99, 8304 Wallisellen, Switzerland",Migros,ChIJYfpdXlGgmkcRXSOSQiWzJAY,4.4,1009.0,47.4086459,8.595885599999999,True,,Neue Winterthurerstrasse 99, 8304 Wallisellen, Switzerland,migro
299,"Neue Winterthurerstrasse 82, 8304 Wallisellen, Switzerland",Coop Supermarkt Wallisellen Richti-Shopping,ChIJZQIQK1KgmkcRw-eGTZy1VFw,4.1,101.0,47.409487,8.5962256,True,,Neue Winterthurerstrasse 82, 8304 Wallisellen, Switzerland,coop
300,"Bauelenzelgstrasse 16, 8193 Eglisau, Switzerland",Migros Supermarkt,ChIJoda9cTF3kEcRUq3YsNln6DU,4.4,447.0,47.5803377,8.5130167,True,,Bauelenzelgstrasse 16, 8193 Eglisau, Switzerland,migro
301,"Einkaufszentrum, Sandgruebstrasse 1, 8193 Eglisau, Switzerland",Denner Discount,ChIJjcMtPSF3kEcRo11hcFdR374,4.2,155.0,47.56840620000001,8.5232649,True,,Einkaufszentrum, Sandgruebstrasse 1, 8193 Eglisau,denner
302,"Bauelenzelgstrasse 16, 8193 Eglisau, Switzerland",Denner Discount,ChIJMV9O4jN3kEcR95f08Bf8LRw,4.3,63.0,47.5803377,8.5130167,True,,Bauelenzelgstrasse 16, 8193 Eglisau, Switzerland,denner
305,"Bauelenzelgstrasse 8, 8194 Hüntwangen, Switzerland",Coop Supermarkt Hüntwangen,ChIJT27VMTF3kEcRSXhn7Gi1-Ww,4.2,265.0,47.5819202,8.5141853,True,,Bauelenzelgstrasse 8, 8194 Hüntwangen, Switzerland,coop
307,"Sandgruebstrasse 1, 8193 Eglisau, Switzerland",Outlet Migros,ChIJC0TBIiF3kEcRRSUqb9kgSAE,3.9,298.0,47.5685705,8.523340800000001,True,,Sandgruebstrasse 1, 8193 Eglisau, Switzerland,migro
309,"Emmerstrasse 12, 8192 Glattfelden, Switzerland",Coop Supermarkt Glattfelden,ChIJYQBygs12kEcRFEG25WHmtks,4.1,248.0,47.55682849999999,8.5027777,True,,Emmerstrasse 12, 8192 Glattfelden, Switzerland,coop
311,"Dorfstrasse 29, 8194 Hüntwangen, Switzerland",Volg Hüntwangen,ChIJ2cxmmbtwkEcR6zcwQ_1R63Q,4.3,23.0,47.5946094,8.494253,True,,Dorfstrasse 29, 8194 Hüntwangen, Switzerland,volg
313,"Dorfstrasse 1, 8424 Embrach, Switzerland",Volg Embrach,ChIJ3UZF6ReemkcRENOYzEK31pE,4.1,56.0,47.501842,8.5947559,True,,Dorfstrasse 1, 8424 Embrach, Switzerland,volg
314,"Dorfstrasse 147, 8424 Embrach, Switzerland",Denner Discount,ChIJz4Wj4wSemkcRd378xhMhp3Y,4.1,228.0,47.5125,8.593397999999999,True,,Dorfstrasse 147, 8424 Embrach, Switzerland,denner
315,"Hardhofstrasse 9, 8424 Embrach, Switzerland",Denner Discount,ChIJY15zt5WfmkcR3iUY1jMrrzE,3.5,4.0,47.51814,8.59442,True,,Hardhofstrasse 9, 8424 Embrach, Switzerland,denner
318,"Industriestrasse 2, 8424 Embrach, Switzerland",Coop Pronto Shop mit Tankstelle Embrach,ChIJ6WWEiwaemkcRMG8xV87kP3o,4.2,294.0,47.5173448,8.594213,True,,Industriestrasse 2, 8424 Embrach, Switzerland,coop
325,"Eigentalstrasse 8, 8425 Oberembrach, Switzerland",Volg,ChIJXykH2lCemkcRTpxV0UgIJrc,4.6,43.0,47.4869957,8.6187553,True,,Eigentalstrasse 8, 8425 Oberembrach, Switzerland,volg
334,"Stadlerstrasse 7, 8182 Hochfelden, Switzerland",Volg Hochfelden,ChIJr5r8xCF0kEcR1E97pefzgXc,4.4,63.0,47.5232633,8.5154651,True,,Stadlerstrasse 7, 8182 Hochfelden, Switzerland,volg
336,"Sägereistrasse 2, 8172 Niederglatt, Switzerland",Coop Supermarkt Niederglatt,ChIJeZrFkGB0kEcRzRQBx-Y_3Bc,4.1,216.0,47.4913766,8.5038672,True,,Sägereistrasse 2, 8172 Niederglatt, Switzerland,coop
337,"Zürcherstrasse 5, 8174 Stadel, Switzerland",Volg Stadel bei Niederglatt,ChIJaWuD0N9zkEcR9j63nE_YV1U,4.6,87.0,47.5282777,8.466622,True,,Zürcherstrasse 5, 8174 Stadel, Switzerland,volg
338,"Stadlerstrasse 4, 8187 Weiach, Switzerland",Volg,ChIJpchsgLtxkEcRn30vp4dgFsE,4.4,59.0,47.557312,8.4359512,True,,Stadlerstrasse 4, 8187 Weiach, Switzerland,volg
339,"Zürcherstrasse 17, 8173 Neerach, Switzerland",Volg Neerach,ChIJC1imp-1zkEcRbC8_v6pTw1Y,4.7,26.0,47.51159759999999,8.4774765,True,,Zürcherstrasse 17, 8173 Neerach, Switzerland,volg
342,"Vorwiesenstrasse 173, 8195 Wasterkingen, Switzerland",Volg Wasterkingen,ChIJ4a5Qz4xwkEcR_EfEinYi4MU,4.7,15.0,47.589958,8.4693022,True,,Vorwiesenstrasse 173, 8195 Wasterkingen, Switzerland,volg
343,"Hauptstrasse 33, 8224 Löhningen, Switzerland",Volg,ChIJV6FdP_x_kEcRMIt7HH4AlH4,0.0,0.0,47.7011757,8.5528097,True,,Hauptstrasse 33, 8224 Löhningen, Switzerland,volg
344,"Bahnhofstrasse 6, 8302 Kloten, Switzerland",ALDI SUISSE,ChIJAdkJ3BufmkcRTgAv8vbCDac,4.4,61.0,47.448978,8.582613,True,,Bahnhofstrasse 6, 8302 Kloten, Switzerland,aldi
345,"Airport Shopping, Airport Shopping, 8302 Kloten, Switzerland",Coop Pronto Zürich Flughafen,ChIJ56y3sVd1kEcRJyQJlYVxzGQ,4.0,78.0,47.4502747,8.562389099999999,True,,Airport Shopping, Airport Shopping, 8302 Kloten,coop
346,"Kirchgasse 5, 8302 Kloten, Switzerland",Migros Supermarkt,ChIJgzNMpWF1kEcRdNHLIwZi19A,4.3,692.0,47.4505529,8.582078899999999,True,,Kirchgasse 5, 8302 Kloten, Switzerland,migro
347,"Dorfstrasse 16, 8302 Kloten, Switzerland",Denner Discount,ChIJEZU3O-6fmkcRmMOeisG1rnY,4.3,247.0,47.452987,8.582771000000001,True,,Dorfstrasse 16, 8302 Kloten, Switzerland,denner
