,Unnamed: 0,formatted_address,name,place_id,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,opening_hours.open_now,permanently_closed,Street,commune,country,store_name,brand
2427,9194,"Rue des Terreaux 25, 1003 Lausanne, Switzerland",Aldi,ChIJldhOan4vjEcRv0R1bAR36NE,3.7,51.0,46.5227496,6.6270865,True,,Rue des Terreaux 25,Lausanne, Switzerland,aldi,Aldi
2428,9195,"Rue Caroline 6, 1003 Lausanne, Switzerland",Coop Supermarché Lausanne Caroline,ChIJm5uuAi4ujEcRdV7tDLdiYNc,4.1,914.0,46.52068879999999,6.6383404,True,,Rue Caroline 6,Lausanne, Switzerland,coop,Coop Supermarché Lausanne Caroline
2429,9196,"Av. de Rhodanie 2, 1007 Lausanne, Switzerland",Migros,ChIJh0GTgtovjEcRsCuy9OVi6_c,4.1,667.0,46.5079005,6.6248403,True,,Av. de Rhodanie 2,Lausanne, Switzerland,migro,Migros
2430,9197,"Rue Saint-Martin 7, 1000 Lausanne, Switzerland",Lidl,ChIJZWJYlZovjEcRqd9Yrjdx894,3.8,73.0,46.5220729,6.6368255,True,,Rue Saint-Martin 7,Lausanne, Switzerland,lidl,Lidl
2431,9210,"Chem. du Pré-de-la-Tour 3, 1009 Pully, Switzerland",Migros,ChIJew7_NaovjEcR2cfl_Wji4_E,4.2,668.0,46.5115326,6.659826199999999,True,,Chem. du Pré-de-la-Tour 3,Pully, Switzerland,migro,Migros
2432,9211,"Av. des Collèges 1, 1009 Pully, Switzerland",Coop Supermarché Pully,ChIJcU4OY6kvjEcR2FZNrtcWJq0,3.9,424.0,46.5105298,6.658607399999999,True,,Av. des Collèges 1,Pully, Switzerland,coop,Coop Supermarché Pully
2433,9216,"Av. du Silo 7, 1020 Renens, Switzerland",migrolino,ChIJr67chKQxjEcR94xeefjyEvA,4.0,155.0,46.5335543,6.5852606,True,,Av. du Silo 7,Renens, Switzerland,migro,migrolino
2434,9219,"Rte de Renens 8, 1008 Prilly, Switzerland",migrolino,ChIJlYlMysgxjEcRJi4qVnmCWOM,4.2,30.0,46.5291571,6.602369299999999,True,,Rte de Renens 8,Prilly, Switzerland,migro,migrolino
2435,9220,"Rte de Renens 24, 1008 Prilly, Switzerland",Coop Supermarché Prilly Business Parc,ChIJNdvgJMYxjEcRGBjw6Gc6FBk,4.0,254.0,46.5295948,6.600821499999999,True,,Rte de Renens 24,Prilly, Switzerland,coop,Coop Supermarché Prilly Business Parc
2436,9225,"Rte de Cossonay 66, 1008 Prilly, Switzerland",Migrol Service avec carburants Shell,ChIJATD_rU8xjEcRDVobURTjADM,4.4,9.0,46.53787089999999,6.6011932,True,,Rte de Cossonay 66,Prilly, Switzerland,migro,Migrol Service avec carburants Shell
2437,9226,"Av. du Chablais 3B, 1007 Lausanne, Switzerland",Aldi,ChIJWz2JMM8xjEcRewhwxjt7BHE,4.0,689.0,46.5268526,6.6036581,True,,Av. du Chablais 3B,Lausanne, Switzerland,aldi,Aldi
2438,9232,"Rue du Caudray 6, 1020 Renens, Switzerland",Lidl,ChIJueH8MbsxjEcRI7TNlbcAHHY,4.0,755.0,46.53230749999999,6.5879774,True,,Rue du Caudray 6,Renens, Switzerland,lidl,Lidl
2439,9244,"Avenue de Longemalle 1, 1020 Renens, Switzerland",ALDI,ChIJW2MgSbYxjEcRnkuSl7sUu0Q,3.9,476.0,46.5288273,6.5920299,True,,Avenue de Longemalle 1,Renens, Switzerland,aldi,ALDI
2440,9245,"Av. de Florissant 38, 1020 Renens, Switzerland",Migros Supermarket,ChIJTZAlh8cxjEcR7SjVehIr2TI,4.1,241.0,46.5307464,6.5981044,True,,Av. de Florissant 38,Renens, Switzerland,migro,Migros
2441,9246,"Av. d'Epenex 4c, 1020 Renens, Switzerland",Migros,ChIJd7IB79O5kUcR6DKibObgaeY,4.5,163.0,46.5376388,6.5772875,True,,Av. d'Epenex 4c,Renens, Switzerland,migro,Migros
2442,9247,"Av. du Silo 11, 1020 Renens, Switzerland",Migros,ChIJJ4Q1xqQxjEcRY1ouUu-FGtY,4.2,208.0,46.5329068,6.586440899999999,True,,Av. du Silo 11,Renens, Switzerland,migro,Migros
2443,9249,"Pl. du Marché 1, 1020 Renens, Switzerland",Coop Supermarché Renens Centre,ChIJ13ta6qExjEcR8jXQAg4H2QI,4.1,526.0,46.5383151,6.5817448,True,,Pl. du Marché 1,Renens, Switzerland,coop,Coop Supermarché Renens Centre
2444,9251,"Pl. de la Gare 3, 1020 Renens, Switzerland",Coop Pronto,ChIJ53C4X6AxjEcRXOyemNCrJH4,3.8,129.0,46.5369992,6.5788927,True,,Pl. de la Gare 3,Renens, Switzerland,coop,Coop Pronto
2445,9269,"Rue de la Gare 3, 1096 Cully, Switzerland",Coop Supermarché Cully,ChIJydQ3OpQojEcRiLOqKc8-jxk,3.8,117.0,46.4882179,6.728728599999999,True,,Rue de la Gare 3,Cully, Switzerland,coop,Coop Supermarché Cully
2446,9318,"Rte de Reculan 1, 1024 Ecublens, Switzerland",Coop Pronto avec station-service Ecublens,ChIJn9BDTBUxjEcRNq6omco780g,4.2,147.0,46.5408796,6.555117999999999,True,,Rte de Reculan 1,Ecublens, Switzerland,coop,Coop Pronto avec station-service Ecublens
2447,9324,"Rte de Noyer-Girod 1, 1163 Etoy, Switzerland",Migrol Service avec carburants Shell,ChIJnfh-5hhHjEcRbH90AdSkW7w,0.0,0.0,46.4746781,6.4183996,True,,Rte de Noyer-Girod 1,Etoy, Switzerland,migro,Migrol Service avec carburants Shell
2448,9337,"Vortex BP 906, Rte de Praz Véguey 29, 1022 Chavannes-près-Renens, Switzerland","Le Vorace, épicerie locale et coopérative",ChIJ_0yF52MxjEcRLylP8WID1xo,4.3,6.0,46.5249597,6.574935399999999,False,,Vortex BP 906,Chavannes-près-Renens, 1022 Chavannes-près-Renens,coop,"Le Vorace, épicerie locale et coopérative"
2449,9369,"Rue de Lausanne 43, 1110 Morges, Switzerland",Coop Pronto avec station-service Morges,ChIJiTEooSI3jEcRNULezTgQYak,4.1,220.0,46.5156615,6.5039764,True,,Rue de Lausanne 43,Morges, Switzerland,coop,Coop Pronto avec station-service Morges
2450,9377,"Rte de Morges 20, 1162 Saint-Prex, Switzerland",Coop Pronto avec station-service Saint-Prex,ChIJKc_LUCY4jEcRDmnouOcKwaA,4.2,200.0,46.485534,6.4601709,True,,Rte de Morges 20,Saint-Prex, Switzerland,coop,Coop Pronto avec station-service Saint-Prex
2451,9385,"Rte de Cossonay 3, 1029 Villars-Sainte-Croix, Switzerland",Migrol Service avec carburants Shell,ChIJqxHl100zjEcRn6rzvx1dtwA,0.0,0.0,46.5669172,6.558786599999999,True,,Rte de Cossonay 3,Villars-Sainte-Croix, Switzerland,migro,Migrol Service avec carburants Shell
2452,9393,"1522 Lucens, Switzerland",LANDI Lucens Société coopérative,ChIJt5xO1RrWjUcRQm0cprl3CVg,5.0,1.0,46.7085184,6.8378728,True,,1522 Lucens,erland,,coop,LANDI Lucens Société coopérative
2453,9406,"Route de Lucens 8, 1536 Combremont-le-Petit, Switzerland",Société coopérative de fromagerie les Trois villages,ChIJbyjYRKDXjUcRG6luMWbB-z8,0.0,0.0,46.748994,6.8076559,,,Route de Lucens 8,Combremont-le-Petit, Switzerland,coop,Société coopérative de fromagerie les Trois villages
2454,9422,"Rue de la Morâche 6, 1260 Nyon, Switzerland",Migros,ChIJ9UWxd9dCjEcR9yLc1v951Dc,4.1,503.0,46.3825894,6.234432700000001,True,,Rue de la Morâche 6,Nyon, Switzerland,migro,Migros
2455,9423,"Imp. Champ-Colin 12, 1260 Nyon, Switzerland",migrolino,ChIJpzgTIyldjEcRjdvourXviL4,4.1,57.0,46.3839412,6.2213541,True,,Imp. Champ-Colin 12,Nyon, Switzerland,migro,migrolino
2456,9426,"Chem. de la Fontaine 1, 1260 Nyon, Switzerland",Supermarché Migros Porte de Nyon,ChIJB2ATMNRcjEcRqn_AeXv2ROs,4.1,1167.0,46.3880556,6.2208333,True,,Chem. de la Fontaine 1,Nyon, Switzerland,migro,Migros
2457,9427,"Pl. de la Gare 4, 1260 Nyon, Switzerland",Coop Pronto Nyon Gare,ChIJSfPj9tdCjEcRF6NKk6qtW08,4.1,197.0,46.3849776,6.236892999999999,True,,Pl. de la Gare 4,Nyon, Switzerland,coop,Coop Pronto Nyon Gare
2458,9429,"La Levratte 22, 1260 Nyon, Switzerland",Coop Supermarché Nyon Levratte,ChIJwZFkCCtDjEcRH0OIwx9cZs8,4.1,344.0,46.3879482,6.228508400000001,True,,La Levratte 22,Nyon, Switzerland,coop,Coop Supermarché Nyon Levratte
2459,9439,"Rue de la Madeleine 2, 1964 Conthey, Switzerland",Coop Supermarché Conthey Bassin,ChIJMcNYL7_cjkcRXbU4F925pdY,4.2,1333.0,46.2239333,7.2960805,True,,Rue de la Madeleine 2,Conthey, Switzerland,coop,Coop Supermarché Conthey Bassin
2460,9441,"Av. Ernest-Pictet 36, 1203 Genève, Switzerland",Coop Supermarché Genève Vieusseux,ChIJd8Oc6M9kjEcRFF_fsIhQ3bU,3.9,230.0,46.2131499,6.1236805,True,,Av. Ernest-Pictet 36,Genève, Switzerland,coop,Coop Supermarché Genève Vieusseux
2461,9444,"Av. du Mont-Blanc 35, 1196 Gland, Switzerland",Lidl,ChIJU47ebXlDjEcR0M2GtS245So,4.0,514.0,46.4156273,6.2730516,True,,Av. du Mont-Blanc 35,Gland, Switzerland,lidl,Lidl
2462,9450,"Rte de Gland 36, 1267 Vich, Switzerland",ALDI SUISSE,ChIJKQO6SKREjEcReclcp-G9MPk,4.1,665.0,46.426064,6.2534075,True,,Rte de Gland 36,Vich, Switzerland,aldi,ALDI SUISSE
2463,9462,"Rte de l'Aéroport 25, 1215 Genève 15 Aéroport, Switzerland",Migros Airport Supermarket,ChIJ1VHhTYRkjEcRHwvgYjH3Xd8,4.3,412.0,46.2356529,6.1154265,True,,Rte de l'Aéroport 25,Genève 15 Aéroport, Switzerland,migro,Migros
2464,9475,"Rte de Suisse 77, 1290 Versoix, Switzerland",Coop Supermarché Versoix Centre,ChIJVSuJ-XpmjEcRTfe4QUQ5dZQ,4.2,612.0,46.2807709,6.166637499999999,True,,Rte de Suisse 77,Versoix, Switzerland,coop,Coop Supermarché Versoix Centre
2465,9477,"Rte de Saint-Loup 2, 1290 Versoix, Switzerland",ALDI SUISSE,ChIJWzrXxd9njEcRrAsuOE5tJ-4,4.2,157.0,46.27941819999999,6.1652149,True,,Rte de Saint-Loup 2,Versoix, Switzerland,aldi,ALDI SUISSE
2466,9482,"Rue des fléchères 7a, 1274 Signy, Switzerland",Coop Signy Centre,ChIJ5fjorPxcjEcRLrqYYUJzkFI,4.4,16.0,46.3972469,6.2056735,True,,Rue des fléchères 7a,Signy, Switzerland,coop,Coop Signy Centre
2467,9485,"Rte Suisse 3, 1295 Mies, Switzerland",migrolino,ChIJR8gRGFxmjEcRR7qZF2emMDw,4.4,154.0,46.2959398,6.1670495,True,,Rte Suisse 3,Mies, Switzerland,migro,migrolino
2468,9486,"Chem. Jean-Baptiste Vandelle 1, 1290 Versoix, Switzerland",migrolino,ChIJk1X-XTcGkEcR9nmUtFUwcs4,4.3,122.0,46.2797533,6.165878699999999,True,,Chem. Jean-Baptiste Vandelle 1,Versoix, Switzerland,migro,migrolino
2469,9490,"Chem. de l'Ancien-Péage 1, 1290 Versoix, Switzerland",Migros,ChIJRf4Wt3tmjEcRur5WrZ9N-F0,4.2,592.0,46.2752807,6.1672147,True,,Chem. de l'Ancien-Péage 1,Versoix, Switzerland,migro,Migros
2470,9491,"Chem. Edouard-Sarasin 28, 1218 Le Grand-Saconnex, Switzerland",Coop Supermarché Le Grand-Saconnex,ChIJ04XdIIxkjEcRHfDYX3gi6ow,4.1,301.0,46.2312145,6.1190961,True,,Chem. Edouard-Sarasin 28,Le Grand-Saconnex, Switzerland,coop,Coop Supermarché Le Grand-Saconnex
2471,9504,"Av. du Mont-Blanc 34, 1196 Gland, Switzerland",Migrol Service,ChIJQ81LEnlDjEcRd7M9qucyr3c,4.3,89.0,46.4150721,6.2727053,True,,Av. du Mont-Blanc 34,Gland, Switzerland,migro,Migrol Service
2472,9505,"Rte Suisse 45, 1196 Gland, Switzerland",Migrol Service,ChIJM0Q-SodDjEcRlqnQthGn_ZM,4.3,61.0,46.4196208,6.283914800000001,True,,Rte Suisse 45,Gland, Switzerland,migro,Migrol Service
2473,9512,"Rte de Champ-Colin 7, 1260 Nyon, Switzerland",Coop Pronto avec station-service Nyon,ChIJEyBQSyhdjEcRHkQ0DUBf4sY,4.3,229.0,46.3840867,6.2174068,True,,Rte de Champ-Colin 7,Nyon, Switzerland,coop,Coop Pronto avec station-service Nyon
2474,9532,"Rte des Granges Saint-Martin 22, 1350 Orbe, Switzerland",Migros,ChIJ8VuC9avJjUcR3B7zHeVAZys,4.4,156.0,46.7213213,6.537833099999999,True,,Rte des Granges Saint-Martin 22,Orbe, Switzerland,migro,Migros
2475,9533,"Chemin des Taborneires 6, 1350 Orbe, Switzerland",Aldi,ChIJsZDT0GDJjUcRi4lKEy0K8aU,4.0,748.0,46.7194096,6.546114299999999,True,,Chemin des Taborneires 6,Orbe, Switzerland,aldi,Aldi
2476,9535,"Rte des Granges Saint-Martin 26, 1350 Orbe, Switzerland",Coop Pronto avec station-service Orbe,ChIJvQh3RZnYjkcRmuyIDnQ3i0c,4.2,295.0,46.7211679,6.5389314,True,,Rte des Granges Saint-Martin 26,Orbe, Switzerland,coop,Coop Pronto avec station-service Orbe
2477,9541,"Grand-Rue 23, 1337 Vallorbe, Switzerland",Migros Vallorbe,ChIJY1BI6PGzjUcRNi8NKlE6I9w,4.1,190.0,46.7119132,6.3777653,True,,Grand-Rue 23,Vallorbe, Switzerland,migro,Migros
2478,9568,"Pl. de la Gare 2, 1323 Romainmôtier-Envy, Switzerland",Centre collecteur et commerce agricole de Croy société coopérative,ChIJ1bsMxHXKjUcRSSYZLXUQsUY,4.6,8.0,46.69641499999999,6.477627900000001,False,,Pl. de la Gare 2,Romainmôtier-Envy, Switzerland,coop,Centre collecteur et commerce agricole de Croy société coopérative
2479,9574,"Rue des Eterpaz 2, 1337 Vallorbe, Switzerland",Migrol Station-service,ChIJ5YtOHvGzjUcRMzQHVvAjM3Q,4.3,87.0,46.712874,6.3810574,True,,Rue des Eterpaz 2,Vallorbe, Switzerland,migro,Migrol Station-service
2480,9578,"Pl. de la Riponne 10, 1005 Lausanne, Switzerland",Epicerie Coopérative Coupe Circuit,ChIJQRwPJb8vjEcRuq4IoCX9o14,0.0,0.0,46.5243528,6.6335216,,,Pl. de la Riponne 10,Lausanne, Switzerland,coop,Epicerie Coopérative Coupe Circuit
2481,9584,"Rue de la Borde 3B, 1018 Lausanne, Switzerland",Migros Supermarché,ChIJh9xZVkAujEcRBlw5bQgo-8E,3.8,307.0,46.5272276,6.6330705,True,,Rue de la Borde 3B,Lausanne, Switzerland,migro,Migros
2482,9602,"Rte de Sombacour 21A, 2013 Milvignes, Switzerland",Coop Supermarché Colombier,ChIJ-68-cfzgjUcRSnGHxkUa0w4,4.2,531.0,46.9655353,6.854339899999999,True,,Rte de Sombacour 21A,Milvignes, Switzerland,coop,Coop Supermarché Colombier
2483,9603,"Rue des Poudrières 137, 2000 Neuchâtel, Switzerland",Coop Supermarché Neuchâtel Vauseyon,ChIJlaQW6ODhjUcRim3_grugDeI,3.9,271.0,46.9881914,6.9093798,True,,Rue des Poudrières 137,Neuchâtel, Switzerland,coop,Coop Supermarché Neuchâtel Vauseyon
2484,9604,"Rue Jâmes-Paris 4, 2034 Peseux, Switzerland",Migros Supermarkt,ChIJ_Whikb_hjUcRX2Y76-dAEXM,4.1,619.0,46.986097,6.8892677,True,,Rue Jâmes-Paris 4,Peseux, Switzerland,migro,Migros
2485,9619,"Rte de Sion 81, 3960 Sierre, Switzerland",Lidl,ChIJ_RHSaZkfj0cRfe_F6oZ5B1w,4.0,578.0,46.2845728,7.516330699999999,True,,Rte de Sion 81,Sierre, Switzerland,lidl,Lidl
2486,9621,"Rte des Rottes 38, 1964 Conthey, Switzerland",Lidl,ChIJD7hX-JTcjkcRKFIW0f3GBNA,4.1,772.0,46.2229406,7.304633699999999,True,,Rte des Rottes 38,Conthey, Switzerland,lidl,Lidl
2487,9623,"Rue du Levant 145, 1920 Martigny, Switzerland",Lidl,ChIJ--q-DbXJjkcR-01zCawJCI8,4.2,515.0,46.10268,7.089469999999999,True,,Rue du Levant 145,Martigny, Switzerland,lidl,Lidl
2488,9625,"Rte de Bussy 22, 1530 Payerne, Switzerland",Coop Pronto avec station-service Payerne,ChIJVbIgGvR2jkcRqvdQviE85DA,4.2,269.0,46.82556959999999,6.9245898,True,,Rte de Bussy 22,Payerne, Switzerland,coop,Coop Pronto avec station-service Payerne
2489,9636,"Grand Rue 102, 1660 Château-d’Œx, Switzerland",Migros Partenaire,ChIJOXx2P46NjkcRv_3Hh4G3_Uo,5.0,1.0,46.4758892,7.135243099999999,True,,Grand Rue 102,Château-d’Œx, Switzerland,migro,Migros
2490,9640,"Rte de la Gare 10, 1165 Allaman, Switzerland",Coop Restaurant Allaman,ChIJZQJKHsJHjEcRInOsQmA8hag,3.9,79.0,46.4766696,6.4020815,True,,Rte de la Gare 10,Allaman, Switzerland,coop,Coop Restaurant Allaman
2491,9649,"Rte de la Vallée 7, 1180 Rolle, Switzerland",Migrol Service avec carburants Shell,ChIJldFyuHhGjEcRCKRMuOX9aoM,3.9,67.0,46.4628308,6.335215,True,,Rte de la Vallée 7,Rolle, Switzerland,migro,Migrol Service avec carburants Shell
2492,9650,"Av. de la Gare 17, 1180 Rolle, Switzerland",Migros Take Away,ChIJE1qxBnxGjEcRDq9gv2yyuxQ,2.1,18.0,46.46109999999999,6.3383807,True,,Av. de la Gare 17,Rolle, Switzerland,migro,Migros
2493,9651,"Chem. de la Crosettaz 2, 1182 Gilly, Switzerland",Société Coopérative de Laiterie de Gilly,ChIJl1I3u1JEjEcRVKVsKBU6eJA,0.0,0.0,46.468077,6.3017467,,,Chem. de la Crosettaz 2,Gilly, Switzerland,coop,Société Coopérative de Laiterie de Gilly
2494,9694,"Rue des Marronniers 3B, 1800 Vevey, Switzerland",Epicoop,ChIJI_wRUbedjkcRSX1FitoycVQ,5.0,1.0,46.466047,6.8426249,False,,Rue des Marronniers 3B,Vevey, Switzerland,coop,Epicoop
2495,9737,"En Chamard, 1442 Montagny-près-Yverdon, Switzerland",Migros Take Away,ChIJ6cbf92LPjUcRGbVBiKJIhNY,4.3,28.0,46.7881727,6.621247899999999,True,,En Chamard,Montagny-près-Yverdon, Switzerland,migro,Migros
2496,9740,"En Chamard 16, 1442 Montagny-près-Yverdon, Switzerland",Migrol Service avec carburants Shell,ChIJnSXuYWLPjUcRjFg8XX6BjuQ,4.1,232.0,46.7883845,6.620677199999999,True,,En Chamard 16,Montagny-près-Yverdon, Switzerland,migro,Migrol Service avec carburants Shell
2497,9748,"Gliserallee 13, 3902 Glis, Switzerland",Coop Supermarkt Brig,ChIJWUG2YdBuj0cRV0KWN7dutpY,4.2,458.0,46.315126,7.9866142,True,,Gliserallee 13,Glis, Switzerland,coop,Coop Supermarkt Brig
2498,9749,"Glismattenstrasse 20, 3902 Brig, Switzerland",ALDI,ChIJ2XwdUs1uj0cRsrX6bLyRxSI,4.1,395.0,46.3152279,7.983443299999999,True,,Glismattenstrasse 20,Brig, Switzerland,aldi,ALDI
2499,9750,"Industriestrasse 30, 3900 Brig-Glis, Switzerland",Lidl Schweiz,ChIJ4fFrkE9pj0cRhPyaqkqSaoY,4.1,309.0,46.3076139,7.962297899999999,True,,Industriestrasse 30,Brig-Glis, Switzerland,lidl,Lidl Schweiz
2500,9751,"Nordstrasse 2, 3900 Brig, Switzerland",Coop Supermarkt Brig Zentrum Post,ChIJ8bLM4tNuj0cRXEhcc4FCDmg,4.1,106.0,46.3186674,7.988614300000001,True,,Nordstrasse 2,Brig, Switzerland,coop,Coop Supermarkt Brig Zentrum Post
2501,9752,"Belalpstrasse 1, 3900 Brig, Switzerland",Migros Supermarkt,ChIJb1bL3dNuj0cRIj2vubJgjW4,4.1,351.0,46.3187147,7.9893265,True,,Belalpstrasse 1,Brig, Switzerland,migro,Migros
2502,9753,"Kantonsstrasse 58, 3902 Glis, Switzerland",Migros Supermarkt,ChIJXZYxzElpj0cRboXtDVYfKYo,4.4,430.0,46.309064,7.9696908,True,,Kantonsstrasse 58,Glis, Switzerland,migro,Migros
2503,9754,"Weidenweg 272, 3902 Glis, Switzerland",migrolino Glis,ChIJHQcAxJZtkEcRWH0lvHWmSKk,4.4,48.0,46.3075194,7.9661076,True,,Weidenweg 272,Glis, Switzerland,migro,migrolino Glis
2504,9760,"3900 Brig, Switzerland",Coop,ChIJyWePcEVpj0cRBC4ibRle0RY,0.0,0.0,46.30604750000001,7.960655499999999,True,,3900 Brig,erland,,coop,Coop
2505,9764,"Furkastrasse 20, 3904 Naters, Switzerland",Coop Supermarkt Naters Bine,ChIJWUG2YdBuj0cRmMq7mLRbwQ4,4.2,86.0,46.3231104,7.9892439,True,,Furkastrasse 20,Naters, Switzerland,coop,Coop Supermarkt Naters Bine
2506,9765,"Belalpstrasse 1, 3900 Brig, Switzerland",Migros Take Away,ChIJb1bL3dNuj0cRIPBc5cJ76gI,3.8,108.0,46.3185954,7.989421699999999,True,,Belalpstrasse 1,Brig, Switzerland,migro,Migros
2507,9777,"Rue des Collonges, 1957 Ardon, Switzerland",Société Coopérative de Consommation,ChIJtUo5aKjEjkcR85fEu6MYTyU,0.0,0.0,46.2072508,7.263547999999999,True,,Rue des Collonges,Ardon, Switzerland,coop,Société Coopérative de Consommation
2508,9782,"Rte de la Lizerne 7, 1963 Vétroz, Switzerland",Migros Partenaire,ChIJhWCr_1PDjkcREaB2iyPvJSg,4.6,158.0,46.2153238,7.2600132,True,,Rte de la Lizerne 7,Vétroz, Switzerland,migro,Migros
2509,9783,"Rte Cantonale 25, 1964 Conthey, Switzerland",migrolino Conthey Ouest,ChIJU_zhwL_cjkcRudHbfxFmzNc,4.3,141.0,46.2245779,7.301408200000001,True,,Rte Cantonale 25,Conthey, Switzerland,migro,migrolino Conthey Ouest
2510,9785,"Rue de la Madeleine 2, 1964 Conthey, Switzerland",Coop Pronto avec station-service Conthey Rue de la Madeleine,ChIJExEJFL_cjkcRwEjejdWKSHA,4.3,64.0,46.2239333,7.2960805,True,,Rue de la Madeleine 2,Conthey, Switzerland,coop,Coop Pronto avec station-service Conthey Rue de la Madeleine
2511,9787,"Rte de Bass. 12, 1964 Conthey, Switzerland",Coop Pronto avec station-service Conthey Rue de la Gare,ChIJfd_BJJXcjkcRUr6xbhdHoeM,4.1,329.0,46.2237671,7.298971099999999,True,,Rte de Bass. 12,Conthey, Switzerland,coop,Coop Pronto avec station-service Conthey Rue de la Gare
2512,9790,"Chem. Neuf 2, 1955 Chamoson, Switzerland",Migros Partenaire,ChIJByeV1HzEjkcRNUvoA2f8hfU,4.2,185.0,46.2019227,7.2234521,False,,Chem. Neuf 2,Chamoson, Switzerland,migro,Migros
2513,9791,"Route des Muverans 38, 1911 Leytron, Switzerland",Coop Supermarché Ovronnaz,ChIJTWQcn6TGjkcRNG7AoSMpyRk,4.2,354.0,46.2028712,7.1679166,True,,Route des Muverans 38,Leytron, Switzerland,coop,Coop Supermarché Ovronnaz
2514,9793,"Rue de Pré-Giroud 2, 1908 Riddes, Switzerland",Coop Supermarché Riddes,ChIJEYlzPgDFjkcRCTUlR-WceGI,4.1,160.0,46.1723107,7.221455300000001,True,,Rue de Pré-Giroud 2,Riddes, Switzerland,coop,Coop Supermarché Riddes
2515,9795,"Rte de Saillon 2, 1912 Leytron, Switzerland",Coop Supermarché Leytron,ChIJPzTJVUTEjkcR06NpJxLJEI0,4.1,243.0,46.1858429,7.2078407,True,,Rte de Saillon 2,Leytron, Switzerland,coop,Coop Supermarché Leytron
2516,9796,"Giro Union, 1912 Leytron, Switzerland",Migros Partenaire,ChIJ4T8z9UTEjkcRja6hiZQW-JA,4.1,117.0,46.1880284,7.207999899999999,True,,Giro Union,Leytron, Switzerland,migro,Migros
2517,9798,"Rte Cantonale 18, 1964 Conthey, Switzerland",Coop Supermarché Conthey,ChIJE4ar6ZTcjkcRTw1ddiw6Pek,4.1,394.0,46.2238925,7.304937499999999,True,,Rte Cantonale 18,Conthey, Switzerland,coop,Coop Supermarché Conthey
2518,9804,"Rte des Rottes 15, 1964 Conthey, Switzerland",Migros Supermarkt,ChIJj5dufpXcjkcR5xVCpl3Tyqw,4.2,988.0,46.2235544,7.302275,True,,Rte des Rottes 15,Conthey, Switzerland,migro,Migros
2519,9809,"Rte Cantonale 25B, 1964 Conthey, Switzerland",Migrol Service avec carburants Shell,ChIJI25eWZXcjkcRYw-666sw-_M,4.4,17.0,46.2243997,7.3014556,True,,Rte Cantonale 25B,Conthey, Switzerland,migro,Migrol Service avec carburants Shell
2520,9812,"Rte des Ecluses 38, 1997 Haute-Nendaz, Switzerland",Coop Supermarché Nendaz,ChIJn-aVBBbbjkcRevaLJZzXBGM,4.2,536.0,46.1825327,7.290483399999999,True,,Rte des Ecluses 38,Haute-Nendaz, Switzerland,coop,Coop Supermarché Nendaz
2521,9813,"Lake Placid, Rte des Ecluses 23, 1997 Nendaz, Switzerland",Supermarché Migros,ChIJ25tCThLbjkcRGtf46z4rJMU,4.2,311.0,46.18223039999999,7.291944900000001,True,,Lake Placid,Nendaz, 1997 Nendaz,migro,Migros
2522,9822,"Rue de Lausanne 100, 1950 Sion, Switzerland",migrolino,ChIJlSoC4kbcjkcRzH-hyUOat3Q,4.1,120.0,46.228998,7.345278299999999,True,,Rue de Lausanne 100,Sion, Switzerland,migro,migrolino
2523,9835,"Rue du Manoir 1, 1920 Martigny, Switzerland",Migros,ChIJ63Fdw9PJjkcRL5zQt1S9WFM,4.1,823.0,46.1012992,7.0719638,True,,Rue du Manoir 1,Martigny, Switzerland,migro,Migros
2524,9838,"Av. de Fully 63, 1920 Martigny, Switzerland",Migros Supermarkt,ChIJoXD5Qy7IjkcRGUImIxyx22Y,4.1,524.0,46.1122702,7.0766325,True,,Av. de Fully 63,Martigny, Switzerland,migro,Migros
2525,9839,"Rue des Avouillons 1, 1920 Martigny, Switzerland",Migros Supermarkt,ChIJ76j3bTXIjkcRF58FCk-nu-w,4.2,55.0,46.1058767,7.0866207,True,,Rue des Avouillons 1,Martigny, Switzerland,migro,Migros
2526,9842,"Les Arcades, 1936 Verbier, Switzerland",Migros Partenaire,ChIJbZDVRZrPjkcRqmOeVQatnyg,4.2,10.0,46.0967141,7.223082299999999,True,,Les Arcades,Verbier, Switzerland,migro,Migros
2527,9843,"Rue des Avouillons 3, 1920 Martigny, Switzerland",migrolino,ChIJhQLaITXIjkcR55Dld1H1U1g,3.9,53.0,46.106132,7.085777999999999,True,,Rue des Avouillons 3,Martigny, Switzerland,migro,migrolino
2528,9847,"Rte des Parties 20, 1933 Sembrancher, Switzerland",Coop,ChIJjbPlIkbJjkcRAJVTqqcv6cw,4.2,431.0,46.07865880000001,7.138051700000001,True,,Rte des Parties 20,Sembrancher, Switzerland,coop,Coop
2529,9848,"Les Arcades, 1936 Verbier, Switzerland",Supermarché Migros,ChIJz9SdLUvOjkcR_imiEhcgilo,4.2,238.0,46.0968584,7.223688999999999,True,,Les Arcades,Verbier, Switzerland,migro,Migros
2530,9849,"Av. de Fully 41, 1920 Martigny, Switzerland",ALDI SUISSE,ChIJt4DJDS7IjkcRHhPAShiD1IY,4.1,722.0,46.1091428,7.0761885,True,,Av. de Fully 41,Martigny, Switzerland,aldi,ALDI SUISSE
